,日付,始値,高値,安値,終値,売買高,修正後終値
0,2023-09-01,1170.0,1183.0,1169.5,1175.5,10626900,1175.5
1,2023-08-31,1164.0,1172.0,1163.0,1168.5,9316500,1168.5
2,2023-08-30,1169.5,1171.5,1163.5,1167.5,6489800,1167.5
3,2023-08-29,1172.5,1176.0,1161.5,1165.0,6890200,1165.0
4,2023-08-28,1173.5,1175.5,1169.0,1170.5,4990900,1170.5
5,2023-08-25,1175.5,1179.5,1168.5,1171.0,5901400,1171.0
6,2023-08-24,1171.0,1178.5,1169.0,1175.0,7393400,1175.0
7,2023-08-23,1162.5,1170.0,1156.0,1170.0,6080700,1170.0
8,2023-08-22,1154.0,1172.5,1152.5,1172.5,11251800,1172.5
9,2023-08-21,1157.0,1157.5,1148.0,1153.5,6319200,1153.5
10,2023-08-18,1158.5,1164.0,1152.0,1161.0,10515400,1161.0
11,2023-08-17,1135.0,1159.0,1132.0,1158.0,10387700,1158.0
12,2023-08-16,1141.5,1142.5,1128.5,1135.0,7923200,1135.0
13,2023-08-15,1137.5,1157.0,1136.5,1153.5,13224600,1153.5
14,2023-08-14,1151.0,1152.0,1123.5,1136.0,10572900,1136.0
15,2023-08-10,1138.5,1149.5,1132.0,1143.5,9015900,1143.5
16,2023-08-09,1150.0,1150.0,1127.5,1132.0,8130700,1132.0
17,2023-08-08,1155.0,1158.0,1142.5,1143.0,8294500,1143.0
18,2023-08-07,1143.0,1155.0,1141.5,1147.5,6920400,1147.5
19,2023-08-04,1138.0,1149.0,1138.0,1144.0,6448000,1144.0
20,2023-08-03,1144.5,1144.5,1137.0,1139.5,6728100,1139.5
21,2023-08-02,1151.0,1153.0,1135.5,1140.0,10568000,1140.0
22,2023-08-01,1175.0,1176.5,1154.5,1158.5,12638200,1158.5
23,2023-07-31,1175.5,1190.0,1169.0,1183.0,23839800,1183.0
24,2023-07-28,1142.0,1170.0,1133.0,1169.5,42317500,1169.5
